seed,arm,idx,smiles,reos_flag
43,baseline,483,[H]OC([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])N([H])[H],0
43,baseline,484,[H]OC(=O)OC([H])(C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,baseline,485,[H]N(C(=O)C([H])([H])[H])C1=NC(C(=O)C([H])([H])C([H])([H])[H])=C(C([H])([H])[H])S1,0
43,baseline,486,[H]C1=C([H])C(OC([H])([H])[H])=C([H])C(C(=O)OC([H])([H])C([H])([H])[H])=C1[H],0
43,baseline,487,[H]OC(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
43,baseline,488,[H]OC([H])([H])C([H])(O[H])C([H])([H])C([H])(O[H])C([H])([H])[H],0
43,baseline,489,[H]N([H])C([H])([H])C([H])([H])N([H])[H],0
43,baseline,490,[H]N([H])C(=S)N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,baseline,491,[H]N([H])C(=S)N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,baseline,492,[H]OC(=O)C1=C([H])N=C(C([H])([H])C([H])([H])[H])C([H])=C1[H],0
43,baseline,493,[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,baseline,494,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,baseline,495,[H]OC(=O)C([H])([H])OC1=C([H])C([H])=C(Cl)C([H])=C1[H],0
43,baseline,496,[H]C#CC([H])([H])OC(=O)C([H])([H])SC1=NC([H])=C([H])C([H])=C1[H],0
43,baseline,497,[H]C1=C([H])C([H])=C(C([H])([H])C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],0
43,baseline,498,[H]C1=C(OC(=O)C([H])([H])[H])C(C([H])([H])[H])=C([H])C(C([H])([H])[H])=C1[H],0
43,baseline,499,[H]N1C(=O)C([H])(C([H])([H])C([H])([H])[H])SC1=S,0
43,framework,0,[H]C1=C([H])C([H])=C(C([H])([H])N([H])C(=O)N([H])[H])C(OC([H])([H])C([H])([H])[H])=C1[H],0
43,framework,1,[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,2,[H]C1=C([H])C(C(=O)N([H])[H])=C([H])C([H])=C1OC([H])([H])[H],0
43,framework,3,[H]N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,4,[H]C1=C(Cl)C([H])=C(C(=O)N([H])[H])C(Cl)=C1[H],0
43,framework,5,[H]OC(=O)C([H])(N(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],0
43,framework,6,[H]C1=C(C([H])([H])C([H])([H])C([H])([H])[H])OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1=O,0
43,framework,7,[H]C1=NC([H])=C([H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],0
43,framework,8,[H]OC(=O)C([H])([H])OC([H])([H])[H],0
43,framework,9,[H]OC([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,10,[H]C1=C([H])C(C(=O)OC([H])([H])C([H])([H])[H])=C([H])C([H])=C1Br,0
43,framework,11,[H]OC([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,12,[H]OC1([H])N([H])C([H])([H])C([H])([H])C1([H])O[H],0
43,framework,13,[H]C1=NC(C([H])([H])[H])=C([H])C(SC([H])([H])C([H])([H])[H])=N1,0
43,framework,14,[H]N([H])C([H])(N([H])[H])C([H])([H])[H],0
43,framework,15,[H]C([H])([H])OC(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,16,[H]C1=C([H])C2=C(OC([H])([H])C2([H])[H])C(C(=O)C([H])([H])[H])=C1[H],0
43,framework,17,[H]OC(=O)C([H])(C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,18,[H]N([H])C(=O)C([H])([H])N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,19,[H]N1C(=O)C([H])(C([H])([H])C(=O)C([H])([H])C([H])([H])[H])N=C1C([H])([H])[H],0
43,framework,20,[H]N([H])C([H])([H])C(=O)C([H])([H])[H],0
43,framework,21,[H]N1C(=O)C([H])(SC(=O)C([H])([H])[H])SC1=S,0
43,framework,22,[H]C([H])=NN1C([H])=C([H])C([H])=C1OC([H])([H])[H],0
43,framework,23,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,24,[H]OC([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,25,[H]N([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,26,[H]OC(=O)C([H])([H])C([H])([H])C(=O)C([H])([H])[H],0
43,framework,27,[H]C1=C([H])C([H])=C(C2=NN=C(SC([H])([H])C(=O)C([H])([H])[H])O2)O1,0
43,framework,28,[H]N([H])C(=O)C1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H],0
43,framework,29,[H]C1=C(C([H])([H])[H])N=C(N([H])C(=O)C([H])([H])[H])S1,0
43,framework,30,[H]OC(=O)C([H])(N([H])C(=O)C([H])([H])C([H])([H])[H])C([H])([H])[H],0
43,framework,31,[H]N([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,32,[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,33,[H]C1=C([H])C(OC([H])([H])C([H])([H])[H])=C([H])C(C([H])([H])[H])=C1[H],0
43,framework,34,[H]OC([H])(N([H])C([H])(C([H])=C([H])[H])C([H])([H])[H])C([H])([H])[H],0
43,framework,35,[H]C1=NC(C(=O)C([H])([H])[H])=C([H])C(OC([H])([H])C([H])([H])[H])=N1,0
43,framework,36,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,37,[H]N1C(=S)N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,38,[H]OC(=O)C([H])([H])N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,39,[H]C1=C([H])C(C([H])([H])[H])=C([H])C(C(=O)N([H])[H])=C1[H],0
43,framework,40,[H]OC([H])([H])C([H])([H])C([H])(O[H])C([H])([H])[H],0
43,framework,41,[H]OC(=O)C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],0
43,framework,42,[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,43,[H]C1=C([H])C([H])=C2C(=N1)C(C(=O)C([H])([H])[H])=C([H])C([H])=C2[H],0
43,framework,44,[H]N([H])C(=S)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,45,[H]N1C(=S)N=C(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])N(N([H])[H])C1=S,0
43,framework,46,[H]N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,47,[H]OC([H])(C([H])([H])[H])C1([H])N([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],0
43,framework,48,[H]OC([H])([H])N([H])[H],0
43,framework,49,[H]OC(=O)C([H])([H])C([H])=C([H])[H],0
43,framework,50,[H]N([H])S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,51,[H]N1C(=O)C([H])([H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C1=O,0
43,framework,52,[H]C1=C([H])C([H])=C(C(=NOC(=O)C([H])([H])[H])N([H])[H])S1,0
43,framework,53,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],0
43,framework,54,[H]C1=C([H])C([H])=C(C([H])([H])C([H])([H])OC(=O)C([H])([H])[H])C([H])=C1[H],0
43,framework,55,[H]OC(=O)C([H])([H])OC1=C([H])C([H])=C(Cl)C([H])=C1[H],0
43,framework,56,[H]N([H])C(=O)C1([H])OC(=O)C([H])([H])C([H])([H])C1([H])[H],0
43,framework,57,[H]OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,58,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,59,[H]C1=C(C([H])([H])[H])ON=C1N([H])C(=S)N([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,60,[H]OC(=O)C([H])([H])C([H])([H])[H],0
43,framework,61,[H]N(C(=O)C(Cl)(Cl)Cl)C([H])([H])[H],0
43,framework,62,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,63,[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,64,[H]C1=C([H])C(C([H])(C(=O)OC([H])([H])[H])C([H])([H])[H])=C([H])C([H])=C1Cl,0
43,framework,65,[H]N([H])C(=S)N([H])C([H])([H])C#CC([H])([H])C([H])([H])[H],0
43,framework,66,[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,67,[H]C([H])=C([H])C([H])([H])SC1=NN=C(C([H])([H])[H])S1,0
43,framework,68,[H]OC1=C([H])C([H])=C([H])C(C(=O)OC([H])([H])[H])=C1[H],0
43,framework,69,[H]N([H])C(=O)C([H])([H])OC(=O)OC([H])([H])[H],0
43,framework,70,[H]C1=C([H])C([H])=C([H])C(N([H])C(=S)N([H])C([H])([H])C([H])([H])OC([H])([H])[H])=N1,0
43,framework,71,[H]OC([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,72,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,73,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],0
43,framework,74,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,75,[H]C([H])([H])C([H])([H])OC1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],0
43,framework,76,[H]N([H])N=C(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,77,[H]N(C(=O)C([H])([H])[H])C(=O)C([H])([H])[H],0
43,framework,78,[H]C1=C(C([H])([H])[H])N([H])C(=S)N([H])C1=O,0
43,framework,79,[H]C1=NC2=C(C(=O)N1C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])C([H])=C([H])S2,0
43,framework,80,[H]N1C(=S)N(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],0
43,framework,81,[H]C1=NC([H])=C([H])C([H])=C1C(=O)C([H])([H])C(=O)OC([H])([H])[H],0
43,framework,82,[H]N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,83,[H]C1=C(Br)OC(C(=O)N(C([H])([H])[H])C([H])([H])[H])=C1[H],0
43,framework,84,[H]OC(=O)C1([H])C([H])([H])C1([H])[H],0
43,framework,85,[H]OC([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,86,[H]C1([H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,87,[H]C1=C(Br)C([H])=C2C(=N1)N(C([H])([H])C(=O)OC([H])([H])[H])C(=O)N2[H],0
43,framework,88,[H]C1=C([H])C([H])=C2C(=C1[H])N(C([H])([H])C([H])([H])[H])C(=O)C2([H])[H],0
43,framework,89,[H]OC([H])(C([H])([H])[H])C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,90,[H]C1=C(C(=O)C([H])([H])C([H])([H])[H])ON=C1N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,91,[H]N1N=C(C([H])([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])SC1=S,0
43,framework,92,[H]C1=C([H])C([H])=C(C([H])([H])SC(=O)N([H])C([H])([H])[H])C([H])=C1[H],0
43,framework,93,[H]C([H])=C([H])C([H])([H])N([H])C1=NC([H])([H])C([H])([H])N1[H],0
43,framework,94,[H]N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],0
43,framework,95,[H]N([H])C1=C(C([H])([H])[H])N=C(C([H])([H])[H])N1C([H])([H])C([H])([H])[H],0
43,framework,96,[H]OC(=O)C([H])([H])C([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])[H],0
43,framework,97,[H]C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])(C([H])([H])C([H])([H])[H])C1=O,0
43,framework,98,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,99,[H]OC(=O)C1(C(=O)O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,100,[H]N([H])C(=O)C([H])(Cl)C([H])([H])OC([H])([H])[H],0
43,framework,101,[H]C(C#N)=C(OC([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],0
43,framework,102,[H]C1=C([H])C(N([H])C(=O)C([H])([H])C([H])([H])[H])=C([H])C([H])=C1Cl,0
43,framework,103,[H]C1=NC(C([H])([H])N([H])C(=O)C([H])([H])S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])=C([H])C([H])=C1[H],0
43,framework,104,[H]OC(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,105,[H]N(C(=O)C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],0
43,framework,106,[H]C1=C(C(=O)OC([H])([H])C([H])([H])[H])SC(C([H])([H])[H])=N1,0
43,framework,107,[H]ON=C(C([H])([H])[H])C([H])([H])[H],0
43,framework,108,[H]C1=C([H])C([H])=C(N([H])C(=O)N([H])[H])C(C(=O)OC([H])([H])[H])=C1[H],0
43,framework,109,[H]OC(=O)C([H])(S[H])C([H])([H])[H],0
43,framework,110,[H]N(C(=S)N(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],0
43,framework,111,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,112,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,113,[H]C1=C([H])C(C([H])([H])C(=O)C([H])([H])[H])=C([H])C([H])=C1C(=O)N([H])[H],0
43,framework,114,[H]N(C(=O)C(Cl)(Cl)Cl)C([H])([H])C([H])([H])[H],0
43,framework,115,[H]N1C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1=O,0
43,framework,116,[H]C1=C([H])C([H])=C(N([H])C(=O)C([H])([H])[H])C(N([H])C(=O)C([H])([H])[H])=N1,0
43,framework,117,[H]C1=C([H])C([H])=C([H])C(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=N1,0
43,framework,118,[H]C([H])([H])C1([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,119,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,120,[H]OP(=O)(C([H])([H])[H])C([H])([H])C([H])=C([H])[H],0
43,framework,121,[H]N(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,122,[H]OC([H])([H])C([H])([H])N([H])[H],0
43,framework,123,[H]N1C(=O)C([H])(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1=O,0
43,framework,124,[H]OC(=O)C([H])(S[H])C([H])([H])[H],0
43,framework,125,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,126,[H]C1=C([H])C(OC([H])([H])[H])=C([H])C(C(=O)N([H])C([H])([H])C([H])([H])[H])=C1[H],0
43,framework,127,[H]N1N=C(C(=O)N([H])C([H])([H])C([H])([H])[H])N([H])C1=S,0
43,framework,128,[H]C([H])([H])OC(=O)N(C([H])([H])[H])C([H])([H])[H],0
43,framework,129,[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C(F)(F)F)C(F)(F)F,0
43,framework,130,[H]OC([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,131,[H]N([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,132,[H]N1N=C(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],0
43,framework,133,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
43,framework,134,[H]OC([H])([H])C([H])(O[H])N([H])[H],0
43,framework,135,[H]C([H])([H])C([H])([H])OC(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,136,[H]N(C(=O)C([H])([H])OC([H])([H])[H])C1([H])C(Cl)(Cl)C1(Cl)Cl,0
43,framework,137,[H]OC([H])([H])C([H])(S[H])C([H])([H])C([H])([H])[H],0
43,framework,138,[H]OC(=O)C([H])([H])[H],0
43,framework,139,[H]SC(C(=O)N([H])[H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,140,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])N([H])C([H])([H])[H],0
43,framework,141,[H]OC([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,142,[H]C1=C([H])C([H])=C(N([H])C(=S)N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(Cl)=C1[H],0
43,framework,143,[H]C1=C([H])C([H])=C(C([H])(N([H])C(=O)N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])S1,0
43,framework,144,[H]C1=C([H])C([H])=C(OC([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H],0
43,framework,145,[H]C1=C([H])C2=C(C([H])=C1[H])N([H])N=C2C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,146,[H]C([H])([H])OC(=O)C1([H])C([H])(C(=O)OC([H])([H])[H])C([H])([H])S(=O)(=O)C1([H])[H],0
43,framework,147,[H]C1=NC([H])=C([H])C(C(=O)N([H])C([H])([H])C(=O)OC([H])([H])[H])=C1[H],0
43,framework,148,[H]C1=C(N([H])C([H])([H])C([H])([H])[H])N=C(C([H])([H])[H])N=C1C(F)(F)F,0
43,framework,149,[H]OC(=O)C([H])(C([H])([H])[H])C([H])([H])C(=O)[O-],0
43,framework,150,[H]C1([H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,151,[H]N([H])C([H])([H])C([H])(C([H])([H])[H])[N+]([H])([H])[H],0
43,framework,152,[H]N([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H],0
43,framework,153,[H]C1=C([H])N(C([H])([H])C(=O)C([H])([H])C([H])([H])[H])C([H])=C1C(=O)OC([H])([H])[H],0
43,framework,154,[H]C(=NN([H])C(=O)C([H])([H])C([H])([H])[H])C1=NC([H])=C([H])C([H])=C1[H],0
43,framework,155,[H]N([H])C([H])([H])[H],0
43,framework,156,[H]C1([H])C2(Cl)SC12Cl,0
43,framework,157,[H]C1=C([H])C([H])=C([H])C(C(=O)N([H])C([H])([H])C([H])([H])[H])=N1,0
43,framework,158,[H]OC(=O)C1=C(C(=O)OC([H])([H])[H])SC(N([H])[H])=N1,0
43,framework,159,[H]C([H])([H])OC(=O)C1([H])C([H])([H])SC([H])([H])C1([H])[H],0
43,framework,160,[H]C1=C([H])C([H])=C(C([H])([H])[H])C(C(=O)N([H])N=NC([H])([H])[H])=C1[H],0
43,framework,161,[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])C([H])([H])[H])C1([H])[H],0
43,framework,162,[H]OC(=O)C([H])([H])C([H])([H])C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,163,[H]C([H])([H])N(C([H])([H])[H])S(=O)(=O)C([H])([H])[H],0
43,framework,164,[H]C1=C(C([H])([H])[H])N=C(SC([H])([H])C(=O)OC([H])([H])C([H])([H])[H])N([H])C1=O,0
43,framework,165,[H]C(C(=O)N([H])[H])=C([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H],0
43,framework,166,[H]OC([H])(C(=O)N([H])C([H])([H])[H])C([H])([H])S,0
43,framework,167,[H]C([H])([H])C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,168,[H]N([H])C(=O)N([H])C(=S)N([H])[H],0
43,framework,169,[H]N([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])[N+]([H])([H])[H],0
43,framework,170,[H]C1=C([H])C(N([H])C([H])([H])C([H])([H])[H])=C([H])C([H])=C1Cl,0
43,framework,171,[H]C([H])([H])SC([H])([H])C([H])([H])[H],0
43,framework,172,[H]N([H])C(=S)N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,173,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,174,[H]C1=C([H])C([H])=C(C([H])([H])SC([H])([H])C([H])([H])[H])C([H])=C1[H],0
43,framework,175,[H]N([H])C(=O)C([H])([H])C([H])([H])[H],0
43,framework,176,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,177,[H]C1=C(C([H])([H])[H])C(C(=O)OC([H])([H])C([H])([H])[H])=NN1C([H])([H])[H],0
43,framework,178,[H]OC([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,179,[H]N([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,180,[H]N(C(=S)N([H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,181,[H]OC(=O)C1=C([H])C([H])=C(OC([H])([H])C([H])([H])[H])C([H])=C1[H],0
43,framework,182,[H]C([H])([H])C(=O)OC([H])([H])C(=O)N1C([H])([H])SC([H])([H])C1([H])[H],0
43,framework,183,[H]N(C(=O)C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,184,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],0
43,framework,185,[H]N(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C1=C(F)C(F)=C(F)C(F)=C1F,0
43,framework,186,[H]N(C(=O)C([H])([H])N([H])[H])C1=NN=C(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])S1,0
43,framework,187,[H]N=C(C1=C([H])C([H])=C([H])C([H])=C1[H])N([H])[H],0
43,framework,188,[H]C1=C([H])C([H])=C2C(=C1[H])N([H])C(=O)C2(N([H])C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])[H],0
43,framework,189,[H]C1([H])OC([H])([H])C([H])([H])N(C(=O)C(Cl)(Cl)Cl)C1([H])[H],0
43,framework,190,[H]N([H])C(=O)N([H])C([H])([H])[H],0
43,framework,191,[H]OC([H])([H])C([H])([H])N([H])[H],0
43,framework,192,[H]C([H])([H])SC([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H],0
43,framework,193,[H]OC([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,194,[H]OC(=O)C([H])([H])C([H])([H])C(=O)C([H])([H])[H],0
43,framework,195,[H]OC([H])([H])C([H])(C(=O)N([H])[H])C([H])([H])[H],0
43,framework,196,[H]C1=C(Br)C([H])=C([H])C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H])=N1,0
43,framework,197,[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,198,[H]N([H])C1=NC(C([H])([H])C([H])([H])[H])=NC(Cl)=C1Cl,0
43,framework,199,[H]N(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,200,[H]C1=C([H])C(C(=O)C([H])([H])[H])=C([H])C(OC([H])([H])C([H])([H])[H])=C1[H],0
43,framework,201,[H]C1=C([H])C(N([H])C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])=C([H])C([H])=C1F,0
43,framework,202,[H]N(C(=O)OC([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,203,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,204,[H]C1=C([H])C([H])=C2C(=C1[H])N=C(C([H])([H])[H])C(=O)N2[H],0
43,framework,205,[H]N1C(=S)N([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],0
43,framework,206,[H]C([H])([H])C(=O)OC([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H],0
43,framework,207,[H]N([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],0
43,framework,208,[H]C([H])=C([H])C([H])([H])N1C(=O)N(C([H])([H])[H])C(=O)C([H])=C1N([H])[H],0
43,framework,209,[H]OC([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,210,[H]OC(=O)C([H])(Cl)Cl,0
43,framework,211,[H]N(C(=O)C([H])([H])[H])C([H])([H])[H],0
43,framework,212,[H]C1=NC(SC([H])([H])[H])=NC([H])=C1N(C([H])([H])[H])C([H])([H])[H],0
43,framework,213,[H]C1=C([H])C2=C(C([H])=C1[H])C(C([H])([H])[H])=C(C([H])([H])C([H])([H])[H])C(=O)C2=O,0
43,framework,214,[H]C([H])([H])C([H])([H])OC(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0
43,framework,215,[H]C([H])([H])SC([H])([H])C(F)(F)F,0
43,framework,216,[H]C1=C([H])C(OC([H])([H])C([H])([H])[H])=C(OC([H])([H])[H])C(OC(=O)C([H])([H])[H])=N1,0
43,framework,217,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,218,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0
43,framework,219,[H]N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0
43,framework,220,[H]C1=C([H])C([H])=C(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])S1,0
43,framework,221,[H]OC(=O)C([H])([H])Cl,0
43,framework,222,[H]OC([H])(C([H])([H])[H])C([H])([H])OS(=O)(=O)N(C([H])([H])[H])C([H])([H])[H],0
43,framework,223,[H]C1=C(OC([H])([H])[H])C(OC([H])([H])[H])=C([H])C(C([H])([H])C(=O)N([H])[H])=C1[H],0
43,framework,224,[H]OC(=O)C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,225,[H]C([H])=C([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])N([H])[H],0
43,framework,226,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])[H],0
43,framework,227,[H]OC(=O)C([H])([H])C([H])([H])S[H],0
43,framework,228,[H]N([H])C(=O)N([H])[H],0
43,framework,229,[H]C([H])([H])C([H])([H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,230,[H]SC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0
43,framework,231,[H]C1=C([H])C([H])=C(C([H])([H])N([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])S1,0
43,framework,232,[H]C1=NC(=S)N([H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])[H],0
